Voltage,constant Z Load,constant Z Load - real power P,constant I Load,constant I Load - real power P,constant P Load,constant P Load - real power P
1.1482482482482483,(0.9090909090909092-0.09090909090909094j),(2636.948079210342+0j),(0.7917198310363684-0.07917198310363686j),(2296.4964964964965+0j),(0.6895023199418813-0.06895023199418814j),(2000+0j)
1.148948948948949,(0.9090909090909091-0.0909090909090909j),(2640.1673745817893+0j),(0.7912369909233472-0.07912369909233471j),(2297.897897897898+0j),(0.6886615733859766-0.06886615733859765j),(2000+0j)
1.1496496496496498,(0.9090909090909088-0.0909090909090909j),(2643.388633879125+0j),(0.7907547393833854-0.07907547393833855j),(2299.2992992992995+0j),(0.6878223636430142-0.06878223636430142j),(2000+0j)
1.1503503503503505,(0.9090909090909091-0.09090909090909093j),(2646.611857102348+0j),(0.7902730753409485-0.07902730753409486j),(2300.700700700701+0j),(0.6869846869697245-0.06869846869697244j),(2000+0j)
1.151051051051051,(0.9090909090909091-0.09090909090909091j),(2649.8370442514583+0j),(0.7897919977231221-0.07897919977231221j),(2302.102102102102+0j),(0.6861485396342284-0.06861485396342284j),(2000+0j)
1.1517517517517517,(0.9090909090909091-0.0909090909090909j),(2653.064195326457+0j),(0.789311505459602-0.07893115054596019j),(2303.5035035035035+0j),(0.6853139179159938-0.06853139179159937j),(2000+0j)
1.1524524524524524,(0.9090909090909091-0.0909090909090909j),(2656.293310327344+0j),(0.7888315974826876-0.07888315974826876j),(2304.904904904905+0j),(0.6844808181057978-0.06844808181057978j),(2000+0j)
1.1531531531531531,(0.9090909090909092-0.09090909090909094j),(2659.524389254119+0j),(0.7883522727272726-0.07883522727272727j),(2306.3063063063064+0j),(0.6836492365056817-0.06836492365056818j),(2000+0j)
1.1538538538538539,(0.9090909090909091-0.09090909090909093j),(2662.7574321067814+0j),(0.7878735301308392-0.07878735301308393j),(2307.707707707708+0j),(0.6828191694289132-0.06828191694289132j),(2000+0j)
1.1545545545545546,(0.9090909090909092-0.09090909090909093j),(2665.992438885332+0j),(0.7873953686334475-0.07873953686334476j),(2309.1091091091093+0j),(0.6819906131999427-0.06819906131999427j),(2000+0j)
1.1552552552552553,(0.9090909090909091-0.09090909090909091j),(2669.22940958977+0j),(0.78691778717773-0.07869177871777297j),(2310.510510510511+0j),(0.6811635641543646-0.06811635641543645j),(2000+0j)
1.155955955955956,(0.9090909090909091-0.09090909090909091j),(2672.4683442200962+0j),(0.7864407847088829-0.07864407847088828j),(2311.911911911912+0j),(0.680338018638876-0.06803380186388759j),(2000+0j)
1.1566566566566567,(0.9090909090909092-0.0909090909090909j),(2675.70924277631+0j),(0.7859643601746588-0.0785964360174659j),(2313.3133133133133+0j),(0.6795139730112367-0.06795139730112369j),(2000+0j)
1.1573573573573575,(0.9090909090909092-0.09090909090909094j),(2678.952105258412+0j),(0.7854885125253572-0.07854885125253573j),(2314.714714714715+0j),(0.6786914236402282-0.06786914236402282j),(2000+0j)
1.158058058058058,(0.9090909090909091-0.0909090909090909j),(2682.196931666401+0j),(0.7850132407138198-0.07850132407138198j),(2316.116116116116+0j),(0.6778703669056151-0.0677870366905615j),(2000+0j)
1.1587587587587587,(0.9090909090909091-0.09090909090909091j),(2685.443722000278+0j),(0.7845385436954201-0.078453854369542j),(2317.5175175175173+0j),(0.6770507991981035-0.06770507991981035j),(2000+0j)
1.1594594594594594,(0.9090909090909092-0.09090909090909093j),(2688.6924762600433+0j),(0.7840644204280568-0.07840644204280567j),(2318.9189189189187+0j),(0.6762327169193031-0.0676232716919303j),(2000+0j)
1.16016016016016,(0.9090909090909091-0.0909090909090909j),(2691.9431944456965+0j),(0.7835908698721468-0.07835908698721468j),(2320.32032032032+0j),(0.6754161164816865-0.06754161164816866j),(2000+0j)
1.1608608608608608,(0.9090909090909092-0.09090909090909091j),(2695.195876557238+0j),(0.7831178909906167-0.07831178909906167j),(2321.7217217217217+0j),(0.6746009943085505-0.06746009943085506j),(2000+0j)
1.1615615615615615,(0.9090909090909092-0.09090909090909093j),(2698.4505225946664+0j),(0.7826454827488953-0.07826454827488953j),(2323.123123123123+0j),(0.6737873468339767-0.06737873468339767j),(2000+0j)
1.1622622622622623,(0.9090909090909091-0.09090909090909093j),(2701.7071325579836+0j),(0.7821736441149066-0.07821736441149066j),(2324.5245245245246+0j),(0.672975170502792-0.06729751705027921j),(2000+0j)
1.162962962962963,(0.9090909090909092-0.09090909090909094j),(2704.965706447188+0j),(0.7817023740590621-0.07817023740590621j),(2325.925925925926+0j),(0.6721644617705309-0.0672164461770531j),(2000+0j)
1.1636636636636637,(0.9090909090909092-0.09090909090909091j),(2708.2262442622805+0j),(0.7812316715542523-0.07812316715542522j),(2327.3273273273276+0j),(0.671355217103396-0.0671355217103396j),(2000+0j)
1.1643643643643644,(0.9090909090909091-0.09090909090909091j),(2711.4887460032605+0j),(0.7807615355758409-0.07807615355758409j),(2328.728728728729+0j),(0.6705474329782195-0.06705474329782195j),(2000+0j)
1.1650650650650651,(0.9090909090909092-0.09090909090909093j),(2714.753211670129+0j),(0.7802919651016564-0.07802919651016565j),(2330.13013013013+0j),(0.6697411058824253-0.06697411058824253j),(2000+0j)
1.1657657657657658,(0.9090909090909088-0.09090909090909088j),(2718.0196412628848+0j),(0.7798229591119854-0.07798229591119854j),(2331.5315315315315+0j),(0.6689362323139904-0.06689362323139902j),(2000+0j)
1.1664664664664666,(0.9090909090909091-0.09090909090909091j),(2721.2880347815285+0j),(0.7793545165895632-0.07793545165895632j),(2332.932932932933+0j),(0.6681328087814071-0.06681328087814072j),(2000+0j)
1.1671671671671673,(0.9090909090909092-0.09090909090909091j),(2724.5583922260607+0j),(0.7788866365195695-0.07788866365195696j),(2334.3343343343345+0j),(0.6673308318036447-0.06673308318036449j),(2000+0j)
1.167867867867868,(0.9090909090909091-0.09090909090909091j),(2727.83071359648+0j),(0.7784193178896187-0.07784193178896187j),(2335.735735735736+0j),(0.666530297910113-0.0666530297910113j),(2000+0j)
1.1685685685685687,(0.9090909090909092-0.09090909090909091j),(2731.1049988927875+0j),(0.7779525596897533-0.07779525596897534j),(2337.1371371371374+0j),(0.6657312036406232-0.06657312036406232j),(2000+0j)
1.1692692692692692,(0.9090909090909091-0.0909090909090909j),(2734.381248114981+0j),(0.7774863609124375-0.07774863609124376j),(2338.5385385385384+0j),(0.6649335455453514-0.06649335455453514j),(2000+0j)
1.16996996996997,(0.9090909090909091-0.0909090909090909j),(2737.6594612630647+0j),(0.777020720552548-0.0777020720552548j),(2339.93993993994+0j),(0.6641373201848011-0.06641373201848011j),(2000+0j)
1.1706706706706707,(0.9090909090909092-0.09090909090909091j),(2740.939638337036+0j),(0.7765556376073691-0.07765556376073691j),(2341.3413413413414+0j),(0.6633425241297664-0.06633425241297665j),(2000+0j)
1.1713713713713714,(0.9090909090909092-0.09090909090909091j),(2744.2217793368945+0j),(0.7760911110765836-0.07760911110765835j),(2342.742742742743+0j),(0.6625491539612947-0.06625491539612946j),(2000+0j)
1.172072072072072,(0.9090909090909091-0.09090909090909091j),(2747.5058842626413+0j),(0.7756271399622667-0.07756271399622668j),(2344.1441441441443+0j),(0.6617572062706503-0.06617572062706505j),(2000+0j)
1.1727727727727728,(0.9090909090909091-0.0909090909090909j),(2750.7919531142757+0j),(0.7751637232688787-0.07751637232688788j),(2345.545545545546+0j),(0.6609666776592776-0.06609666776592776j),(2000+0j)
1.1734734734734735,(0.9090909090909092-0.09090909090909091j),(2754.079985891798+0j),(0.7747008600032571-0.07747008600032569j),(2346.9469469469473+0j),(0.6601775647387644-0.06601775647387645j),(2000+0j)
1.1741741741741742,(0.9090909090909091-0.0909090909090909j),(2757.369982595208+0j),(0.7742385491746105-0.07742385491746107j),(2348.3483483483483+0j),(0.6593898641308064-0.06593898641308064j),(2000+0j)
1.174874874874875,(0.9090909090909091-0.09090909090909095j),(2760.661943224506+0j),(0.7737767897945116-0.07737767897945118j),(2349.7497497497498+0j),(0.6586035724671694-0.06586035724671695j),(2000+0j)
1.1755755755755755,(0.9090909090909091-0.09090909090909091j),(2763.955867779691+0j),(0.7733155808768888-0.07733155808768888j),(2351.1511511511508+0j),(0.657818686389656-0.0657818686389656j),(2000+0j)
1.1762762762762762,(0.9090909090909091-0.09090909090909088j),(2767.251756260765+0j),(0.7728549214380207-0.07728549214380208j),(2352.5525525525522+0j),(0.6570352025500662-0.06570352025500663j),(2000+0j)
1.176976976976977,(0.9090909090909092-0.09090909090909094j),(2770.5496086677263+0j),(0.7723948104965285-0.07723948104965285j),(2353.9539539539537+0j),(0.656253117610165-0.06562531176101649j),(2000+0j)
1.1776776776776776,(0.9090909090909091-0.09090909090909091j),(2773.849425000576+0j),(0.7719352470733687-0.07719352470733687j),(2355.355355355355+0j),(0.655472428241645-0.06554724282416449j),(2000+0j)
1.1783783783783783,(0.9090909090909091-0.09090909090909091j),(2777.151205259313+0j),(0.7714762301918267-0.07714762301918268j),(2356.7567567567567+0j),(0.6546931311260913-0.06546931311260913j),(2000+0j)
1.179079079079079,(0.9090909090909092-0.09090909090909094j),(2780.4549494439384+0j),(0.7710177588775095-0.07710177588775094j),(2358.158158158158+0j),(0.6539152229549468-0.06539152229549468j),(2000+0j)
1.1797797797797798,(0.9090909090909092-0.09090909090909095j),(2783.7606575544514+0j),(0.7705598321583389-0.07705598321583387j),(2359.5595595595596+0j),(0.6531387004294761-0.06531387004294763j),(2000+0j)
1.1804804804804805,(0.9090909090909092-0.09090909090909093j),(2787.068329590852+0j),(0.7701024490645452-0.0770102449064545j),(2360.960960960961+0j),(0.6523635602607315-0.06523635602607314j),(2000+0j)
1.1811811811811812,(0.9090909090909091-0.09090909090909091j),(2790.3779655531407+0j),(0.7696456086286596-0.07696456086286596j),(2362.3623623623625+0j),(0.6515897991695175-0.06515897991695176j),(2000+0j)
1.181881881881882,(0.9090909090909092-0.09090909090909093j),(2793.6895654413174+0j),(0.7691893098855073-0.07691893098855072j),(2363.763763763764+0j),(0.6508174138863567-0.06508174138863566j),(2000+0j)
1.1825825825825826,(0.9090909090909092-0.09090909090909093j),(2797.0031292553817+0j),(0.7687335518722012-0.0768733551872201j),(2365.1651651651655+0j),(0.6500464011514547-0.06500464011514547j),(2000+0j)
1.1832832832832834,(0.9090909090909092-0.09090909090909091j),(2800.318656995334+0j),(0.7682783336281347-0.07682783336281347j),(2366.5665665665665+0j),(0.6492767577146659-0.06492767577146659j),(2000+0j)
1.183983983983984,(0.9090909090909088-0.09090909090909087j),(2803.636148661174+0j),(0.7678236541949764-0.07678236541949766j),(2367.967967967968+0j),(0.6485084803354593-0.06485084803354595j),(2000+0j)
1.1846846846846848,(0.9090909090909088-0.09090909090909088j),(2806.955604252902+0j),(0.7673695126166609-0.07673695126166608j),(2369.3693693693695+0j),(0.6477415657828846-0.06477415657828846j),(2000+0j)
1.1853853853853855,(0.9090909090909091-0.0909090909090909j),(2810.2770237705176+0j),(0.7669159079393836-0.07669159079393835j),(2370.770770770771+0j),(0.646976010835538-0.0646976010835538j),(2000+0j)
1.1860860860860862,(0.9090909090909092-0.09090909090909094j),(2813.6004072140217+0j),(0.7664628392115943-0.07664628392115941j),(2372.1721721721724+0j),(0.6462118122815279-0.06462118122815279j),(2000+0j)
1.1867867867867867,(0.9090909090909091-0.0909090909090909j),(2816.925754583412+0j),(0.7660103054839896-0.07660103054839895j),(2373.5735735735734+0j),(0.6454489669184427-0.06454489669184427j),(2000+0j)
1.1874874874874874,(0.9090909090909091-0.0909090909090909j),(2820.2530658786914+0j),(0.765558305809507-0.07655583058095067j),(2374.974974974975+0j),(0.644687471553315-0.0644687471553315j),(2000+0j)
1.1881881881881882,(0.9090909090909091-0.09090909090909091j),(2823.5823410998587+0j),(0.7651068392433178-0.07651068392433176j),(2376.3763763763764+0j),(0.64392732300259-0.064392732300259j),(2000+0j)
1.1888888888888889,(0.9090909090909092-0.0909090909090909j),(2826.9135802469136+0j),(0.7646559048428208-0.07646559048428207j),(2377.777777777778+0j),(0.6431685180920922-0.06431685180920922j),(2000+0j)
1.1895895895895896,(0.9090909090909088-0.09090909090909087j),(2830.246783319856+0j),(0.7642055016676356-0.07642055016676357j),(2379.1791791791793+0j),(0.6424110536569909-0.06424110536569909j),(2000+0j)
1.1902902902902903,(0.9090909090909092-0.09090909090909091j),(2833.581950318687+0j),(0.7637556287795966-0.07637556287795964j),(2380.5805805805808+0j),(0.6416549265417685-0.06416549265417686j),(2000+0j)
1.190990990990991,(0.9090909090909092-0.09090909090909093j),(2836.919081243406+0j),(0.7633062852427454-0.07633062852427452j),(2381.9819819819822+0j),(0.6409001336001868-0.0640900133600187j),(2000+0j)
1.1916916916916918,(0.9090909090909091-0.09090909090909091j),(2840.258176094012+0j),(0.7628574701233248-0.07628574701233248j),(2383.3833833833837+0j),(0.6401466716952552-0.06401466716952552j),(2000+0j)
1.1923923923923925,(0.9090909090909091-0.09090909090909091j),(2843.5992348705063+0j),(0.7624091824897735-0.07624091824897736j),(2384.7847847847847+0j),(0.6393945376991972-0.06393945376991972j),(2000+0j)
1.193093093093093,(0.9090909090909088-0.09090909090909088j),(2846.9422575728877+0j),(0.7619614214127177-0.07619614214127178j),(2386.1861861861858+0j),(0.6386437284934181-0.06386437284934181j),(2000+0j)
1.1937937937937937,(0.9090909090909091-0.09090909090909091j),(2850.2872442011576+0j),(0.7615141859649659-0.0761514185964966j),(2387.587587587587+0j),(0.6378942409684729-0.06378942409684729j),(2000+0j)
1.1944944944944944,(0.9090909090909091-0.0909090909090909j),(2853.6341947553155+0j),(0.7610674752215019-0.07610674752215019j),(2388.9889889889887+0j),(0.6371460720240345-0.06371460720240345j),(2000+0j)
1.1951951951951951,(0.9090909090909091-0.0909090909090909j),(2856.983109235361+0j),(0.7606212882594794-0.07606212882594796j),(2390.39039039039+0j),(0.6363992185688607-0.06363992185688608j),(2000+0j)
1.1958958958958958,(0.9090909090909091-0.0909090909090909j),(2860.3339876412947+0j),(0.7601756241582139-0.0760175624158214j),(2391.7917917917916+0j),(0.6356536775207632-0.06356536775207632j),(2000+0j)
1.1965965965965966,(0.9090909090909092-0.09090909090909094j),(2863.686829973116+0j),(0.7597304819991788-0.07597304819991788j),(2393.193193193193+0j),(0.6349094458065747-0.06349094458065746j),(2000+0j)
1.1972972972972973,(0.9090909090909092-0.09090909090909094j),(2867.041636230825+0j),(0.7592858608659965-0.07592858608659964j),(2394.5945945945946+0j),(0.6341665203621187-0.06341665203621187j),(2000+0j)
1.197997997997998,(0.9090909090909092-0.09090909090909093j),(2870.3984064144224+0j),(0.7588417598444337-0.07588417598444336j),(2395.995995995996+0j),(0.6334248981321767-0.06334248981321766j),(2000+0j)
1.1986986986986987,(0.9090909090909091-0.09090909090909093j),(2873.7571405239073+0j),(0.7583981780223951-0.07583981780223949j),(2397.3973973973975+0j),(0.6326845760704574-0.06326845760704575j),(2000+0j)
1.1993993993993994,(0.9090909090909091-0.09090909090909093j),(2877.1178385592802+0j),(0.7579551144899167-0.07579551144899166j),(2398.798798798799+0j),(0.6319455511395649-0.06319455511395648j),(2000+0j)
1.2001001001001002,(0.9090909090909091-0.09090909090909091j),(2880.4805005205408+0j),(0.7575125683391595-0.07575125683391593j),(2400.2002002002005+0j),(0.6312078203109684-0.06312078203109685j),(2000+0j)
1.2008008008008009,(0.9090909090909091-0.0909090909090909j),(2883.8451264076893+0j),(0.7570705386644033-0.0757070538664403j),(2401.601601601602+0j),(0.6304713805649707-0.06304713805649707j),(2000+0j)
1.2015015015015016,(0.9090909090909091-0.09090909090909093j),(2887.2117162207255+0j),(0.7566290245620412-0.0756629024562041j),(2403.003003003003+0j),(0.6297362288906766-0.06297362288906767j),(2000+0j)
1.2022022022022023,(0.9090909090909091-0.09090909090909088j),(2890.5802699596497+0j),(0.756188025130573-0.07561880251305732j),(2404.4044044044044+0j),(0.6290023622859636-0.06290023622859638j),(2000+0j)
1.202902902902903,(0.9090909090909092-0.09090909090909093j),(2893.950787624462+0j),(0.7557475394705985-0.07557475394705986j),(2405.805805805806+0j),(0.62826977775745-0.06282697777574499j),(2000+0j)
1.2036036036036037,(0.9090909090909091-0.0909090909090909j),(2897.323269215162+0j),(0.755307566684812-0.07553075666848119j),(2407.2072072072074+0j),(0.627538472320465-0.06275384723204651j),(2000+0j)
1.2043043043043042,(0.9090909090909091-0.09090909090909094j),(2900.6977147317484+0j),(0.7548681058779971-0.07548681058779971j),(2408.6086086086084+0j),(0.6268084429990184-0.06268084429990185j),(2000+0j)
1.205005005005005,(0.9090909090909091-0.09090909090909091j),(2904.074124174224+0j),(0.7544291561570181-0.0754429156157018j),(2410.01001001001+0j),(0.6260796868257692-0.06260796868257693j),(2000+0j)
1.2057057057057057,(0.9090909090909091-0.0909090909090909j),(2907.4524975425875+0j),(0.7539907166308162-0.0753990716630816j),(2411.4114114114113+0j),(0.625352200841997-0.0625352200841997j),(2000+0j)
1.2064064064064064,(0.9090909090909088-0.09090909090909087j),(2910.8328348368386+0j),(0.7535527864104035-0.07535527864104034j),(2412.812812812813+0j),(0.6246259820975714-0.062462598209757136j),(2000+0j)
1.2071071071071071,(0.9090909090909092-0.09090909090909094j),(2914.2151360569783+0j),(0.7531153646088549-0.07531153646088547j),(2414.2142142142143+0j),(0.6239010276509214-0.06239010276509214j),(2000+0j)
1.2078078078078078,(0.9090909090909091-0.09090909090909091j),(2917.599401203005+0j),(0.7526784503413047-0.07526784503413046j),(2415.6156156156158+0j),(0.6231773345690064-0.06231773345690065j),(2000+0j)
1.2085085085085085,(0.9090909090909092-0.09090909090909091j),(2920.98563027492+0j),(0.7522420427249386-0.07522420427249385j),(2417.017017017017+0j),(0.6224548999272869-0.06224548999272869j),(2000+0j)
1.2092092092092093,(0.9090909090909088-0.09090909090909088j),(2924.3738232727223+0j),(0.7518061408789888-0.07518061408789886j),(2418.4184184184187+0j),(0.6217337208096932-0.06217337208096934j),(2000+0j)
1.20990990990991,(0.9090909090909091-0.09090909090909091j),(2927.763980196413+0j),(0.7513707439247275-0.07513707439247275j),(2419.81981981982+0j),(0.6210137943085983-0.06210137943085983j),(2000+0j)
1.2106106106106107,(0.9090909090909092-0.09090909090909091j),(2931.1561010459914+0j),(0.7509358509854624-0.07509358509854624j),(2421.221221221221+0j),(0.6202951175247865-0.06202951175247865j),(2000+0j)
1.2113113113113112,(0.9090909090909091-0.09090909090909091j),(2934.5501858214566+0j),(0.7505014611865287-0.07505014611865289j),(2422.622622622622+0j),(0.6195776875674259-0.061957768756742596j),(2000+0j)
1.212012012012012,(0.9090909090909092-0.09090909090909093j),(2937.9462345228108+0j),(0.7500675736552843-0.07500675736552842j),(2424.0240240240237+0j),(0.6188615015540379-0.06188615015540378j),(2000+0j)
1.2127127127127126,(0.9090909090909091-0.0909090909090909j),(2941.3442471500525+0j),(0.7496341875211046-0.07496341875211045j),(2425.425425425425+0j),(0.6181465566104692-0.06181465566104693j),(2000+0j)
1.2134134134134134,(0.9090909090909091-0.09090909090909088j),(2944.7442237031823+0j),(0.7492013019153757-0.07492013019153755j),(2426.8268268268266+0j),(0.617432849870863-0.061743284987086304j),(2000+0j)
1.214114114114114,(0.9090909090909092-0.0909090909090909j),(2948.1461641822+0j),(0.7487689159714884-0.07487689159714883j),(2428.228228228228+0j),(0.6167203784776295-0.06167203784776296j),(2000+0j)
1.2148148148148148,(0.9090909090909092-0.0909090909090909j),(2951.5500685871057+0j),(0.7483370288248336-0.07483370288248335j),(2429.6296296296296+0j),(0.616009139581418-0.061600913958141795j),(2000+0j)
1.2155155155155155,(0.9090909090909091-0.09090909090909094j),(2954.9559369178987+0j),(0.7479056396127959-0.0747905639612796j),(2431.031031031031+0j),(0.615299130341088-0.0615299130341088j),(2000+0j)
1.2162162162162162,(0.9090909090909092-0.09090909090909093j),(2958.36376917458+0j),(0.7474747474747474-0.07474747474747476j),(2432.4324324324325+0j),(0.6145903479236813-0.061459034792368125j),(2000+0j)
1.216916916916917,(0.9090909090909091-0.09090909090909091j),(2961.773565357149+0j),(0.7470443515520424-0.07470443515520424j),(2433.833833833834+0j),(0.6138827895043929-0.061388278950439294j),(2000+0j)
1.2176176176176177,(0.9090909090909092-0.09090909090909093j),(2965.185325465606+0j),(0.7466144509880124-0.07466144509880125j),(2435.2352352352355+0j),(0.613176452266544-0.061317645226654414j),(2000+0j)
1.2183183183183184,(0.9090909090909091-0.09090909090909088j),(2968.5990494999505+0j),(0.7461850449279583-0.07461850449279583j),(2436.636636636637+0j),(0.6124713334015531-0.06124713334015532j),(2000+0j)
1.219019019019019,(0.9090909090909092-0.0909090909090909j),(2972.0147374601834+0j),(0.7457561325191477-0.07457561325191478j),(2438.0380380380384+0j),(0.6117674301089082-0.061176743010890815j),(2000+0j)
1.2197197197197198,(0.9090909090909091-0.0909090909090909j),(2975.432389346304+0j),(0.7453277129108068-0.0745327712910807j),(2439.4394394394394+0j),(0.6110647395961395-0.06110647395961395j),(2000+0j)
1.2204204204204205,(0.9090909090909091-0.0909090909090909j),(2978.852005158312+0j),(0.7448997852541159-0.0744899785254116j),(2440.840840840841+0j),(0.6103632590787907-0.061036325907879066j),(2000+0j)
1.2211211211211213,(0.9090909090909091-0.09090909090909091j),(2982.273584896208+0j),(0.7444723487022035-0.07444723487022034j),(2442.2422422422424+0j),(0.6096629857803929-0.06096629857803929j),(2000+0j)
1.221821821821822,(0.9090909090909091-0.09090909090909091j),(2985.697128559992+0j),(0.7440454024101409-0.0744045402410141j),(2443.643643643644+0j),(0.6089639169324355-0.06089639169324354j),(2000+0j)
1.2225225225225225,(0.9090909090909092-0.09090909090909093j),(2989.122636149663+0j),(0.7436189455349367-0.07436189455349367j),(2445.045045045045+0j),(0.6082660497743403-0.06082660497743403j),(2000+0j)
1.2232232232232232,(0.9090909090909091-0.0909090909090909j),(2992.5501076652226+0j),(0.7431929772355303-0.07431929772355304j),(2446.4464464464463+0j),(0.6075693815534328-0.06075693815534327j),(2000+0j)
1.223923923923924,(0.9090909090909091-0.09090909090909088j),(2995.97954310667+0j),(0.7427674966727882-0.07427674966727882j),(2447.847847847848+0j),(0.6068739095249165-0.06068739095249164j),(2000+0j)
1.2246246246246246,(0.9090909090909091-0.09090909090909091j),(2999.4109424740054+0j),(0.7423425030094966-0.07423425030094967j),(2449.2492492492493+0j),(0.6061796309518449-0.060617963095184496j),(2000+0j)
1.2253253253253253,(0.9090909090909091-0.09090909090909093j),(3002.844305767229+0j),(0.741917995410357-0.07419179954103569j),(2450.6506506506507+0j),(0.6054865431050949-0.0605486543105095j),(2000+0j)
1.226026026026026,(0.9090909090909092-0.09090909090909093j),(3006.27963298634+0j),(0.7414939730419807-0.07414939730419808j),(2452.052052052052+0j),(0.60479464326334-0.060479464326334j),(2000+0j)
1.2267267267267268,(0.9090909090909091-0.09090909090909088j),(3009.7169241313386+0j),(0.7410704350728831-0.07410704350728829j),(2453.4534534534537+0j),(0.6041039287130233-0.06041039287130233j),(2000+0j)
1.2274274274274275,(0.9090909090909091-0.09090909090909091j),(3013.1561792022253+0j),(0.7406473806734775-0.07406473806734774j),(2454.854854854855+0j),(0.6034143967483314-0.06034143967483314j),(2000+0j)
1.2281281281281282,(0.9090909090909091-0.09090909090909088j),(3016.5973981990005+0j),(0.7402248090160715-0.07402248090160715j),(2456.2562562562566+0j),(0.6027260446711674-0.060272604467116755j),(2000+0j)
1.2288288288288287,(0.9090909090909092-0.09090909090909091j),(3020.040581121662+0j),(0.7398027192748602-0.07398027192748602j),(2457.6576576576576+0j),(0.6020388697911252-0.060203886979112525j),(2000+0j)
1.2295295295295294,(0.9090909090909088-0.09090909090909088j),(3023.485727970212+0j),(0.7393811106259205-0.07393811106259206j),(2459.0590590590587+0j),(0.6013528694254617-0.06013528694254617j),(2000+0j)
1.2302302302302301,(0.9090909090909092-0.0909090909090909j),(3026.9328387446503+0j),(0.7389599822472076-0.07389599822472077j),(2460.46046046046+0j),(0.6006680408990728-0.06006680408990728j),(2000+0j)
1.2309309309309309,(0.9090909090909092-0.09090909090909094j),(3030.3819134449764+0j),(0.7385393333185477-0.07385393333185478j),(2461.8618618618616+0j),(0.5999843815444654-0.05999843815444655j),(2000+0j)
1.2316316316316316,(0.9090909090909091-0.09090909090909094j),(3033.83295207119+0j),(0.7381191630216337-0.07381191630216337j),(2463.263263263263+0j),(0.5993018887017328-0.0599301888701733j),(2000+0j)
1.2323323323323323,(0.9090909090909091-0.09090909090909093j),(3037.2859546232917+0j),(0.7376994705400196-0.07376994705400196j),(2464.6646646646645+0j),(0.5986205597185278-0.05986205597185278j),(2000+0j)
1.233033033033033,(0.9090909090909092-0.09090909090909094j),(3040.7409211012814+0j),(0.7372802550591151-0.07372802550591151j),(2466.066066066066+0j),(0.5979403919500375-0.05979403919500375j),(2000+0j)
1.2337337337337337,(0.9090909090909091-0.09090909090909093j),(3044.1978515051587+0j),(0.736861515766181-0.07368615157661808j),(2467.4674674674675+0j),(0.5972613827589572-0.05972613827589573j),(2000+0j)
1.2344344344344345,(0.9090909090909092-0.0909090909090909j),(3047.656745834924+0j),(0.7364432518503229-0.07364432518503228j),(2468.868868868869+0j),(0.5965835295154659-0.0596583529515466j),(2000+0j)
1.2351351351351352,(0.9090909090909091-0.0909090909090909j),(3051.117604090577+0j),(0.7360254625024865-0.07360254625024863j),(2470.2702702702704+0j),(0.5959068295971991-0.059590682959719914j),(2000+0j)
1.235835835835836,(0.9090909090909092-0.09090909090909093j),(3054.580426272118+0j),(0.735608146915453-0.0735608146915453j),(2471.671671671672+0j),(0.5952312803892251-0.059523128038922506j),(2000+0j)
1.2365365365365366,(0.9090909090909091-0.09090909090909087j),(3058.045212379547+0j),(0.7351913042838323-0.07351913042838323j),(2473.0730730730734+0j),(0.5945568792840188-0.05945568792840189j),(2000+0j)
1.2372372372372373,(0.9090909090909091-0.09090909090909091j),(3061.511962412864+0j),(0.73477493380406-0.073477493380406j),(2474.474474474475+0j),(0.5938836236814367-0.05938836236814366j),(2000+0j)
1.237937937937938,(0.9090909090909091-0.09090909090909091j),(3064.9806763720685+0j),(0.7343590346743901-0.07343590346743901j),(2475.8758758758763+0j),(0.593211510988692-0.05932115109886921j),(2000+0j)
1.2386386386386388,(0.9090909090909088-0.09090909090909088j),(3068.4513542571603+0j),(0.733943606094891-0.0733943606094891j),(2477.2772772772773+0j),(0.5925405386203297-0.05925405386203299j),(2000+0j)
1.2393393393393395,(0.9090909090909091-0.09090909090909093j),(3071.9239960681407+0j),(0.7335286472674405-0.07335286472674406j),(2478.678678678679+0j),(0.5918707039982013-0.059187070399820144j),(2000+0j)
1.24004004004004,(0.9090909090909092-0.09090909090909094j),(3075.3986018050077+0j),(0.7331141573957201-0.073311415739572j),(2480.08008008008+0j),(0.5912020045514405-0.05912020045514406j),(2000+0j)
1.2407407407407407,(0.9090909090909092-0.09090909090909091j),(3078.875171467764+0j),(0.7327001356852103-0.07327001356852103j),(2481.4814814814813+0j),(0.5905344377164381-0.059053443771643815j),(2000+0j)
1.2414414414414414,(0.9090909090909091-0.09090909090909091j),(3082.3537050564078+0j),(0.7322865813431851-0.07322865813431852j),(2482.8828828828828+0j),(0.5898680009368181-0.058986800093681825j),(2000+0j)
1.2421421421421421,(0.9090909090909092-0.09090909090909093j),(3085.8342025709394+0j),(0.7318734935787075-0.07318734935787073j),(2484.2842842842842+0j),(0.5892026916634127-0.05892026916634127j),(2000+0j)
1.2428428428428429,(0.9090909090909092-0.09090909090909094j),(3089.316664011359+0j),(0.7314608716026241-0.0731460871602624j),(2485.6856856856857+0j),(0.5885385073542376-0.05885385073542376j),(2000+0j)
1.2435435435435436,(0.9090909090909092-0.09090909090909091j),(3092.8010893776664+0j),(0.7310487146275602-0.073104871462756j),(2487.087087087087+0j),(0.5878754454744688-0.058787544547446884j),(2000+0j)
